AGE;MATI;JML_DEPLESI;STD_CUM_DEPLESI_%;DELTA_PAKAN_ZAK;DELTA_PAKAN_CUM_GR/EKOK;DG_ACT;DELTA_ABW;DELTA_DG;FCR_STD;FCR_ACT;DELTA_FCR;IP_STD;JUMLAH_AYAM_AKHIR;PERIODE;FCR_ACT_lag_14;DG_ACT_lag_1;DG_ACT_lag_2;DG_ACT_lag_3;MATI_lag_1;MATI_lag_2;MATI_lag_3;MATI_lag_7;MATI_lag_14;JML_DEPLESI_lag_14;DELTA_PAKAN_GR/EKOR_lag_1;DELTA_PAKAN_GR/EKOR_lag_2;DELTA_PAKAN_GR/EKOR_lag_3;DELTA_PAKAN_GR/EKOR_lag_7;DELTA_PAKAN_GR/EKOR_lag_14;DELTA_DG_lag_1;DELTA_DG_lag_2;DELTA_DG_lag_3;DELTA_DG_lag_7;DELTA_DG_lag_14;PAKAN_ACT_GR/EK_rolling_std_3;PAKAN_ACT_GR/EK_rolling_std_7;PAKAN_ACT_GR/EK_rolling_std_14;DG_ACT_rolling_std_3;DG_ACT_rolling_std_7;DG_ACT_rolling_std_14;DG_ACT_rolling_min_14;SUHU_MAX_rolling_std_3;SUHU_MAX_rolling_std_7;SUHU_MAX_rolling_std_14;MATI_rolling_mean_3;MATI_rolling_std_3;MATI_rolling_min_3;MATI_rolling_max_3;MATI_rolling_mean_7;MATI_rolling_std_7;MATI_rolling_min_7;MATI_rolling_max_7;MATI_rolling_mean_14;MATI_rolling_std_14;MATI_rolling_min_14;MATI_rolling_max_14;JML_DEPLESI_rolling_std_3;JML_DEPLESI_rolling_std_7;JML_DEPLESI_rolling_std_14;DELTA_PAKAN_GR/EKOR_rolling_std_3;DELTA_PAKAN_GR/EKOR_rolling_max_3;DELTA_PAKAN_GR/EKOR_rolling_mean_7;DELTA_PAKAN_GR/EKOR_rolling_std_7;DELTA_PAKAN_GR/EKOR_rolling_max_7;DELTA_PAKAN_GR/EKOR_rolling_mean_14;DELTA_PAKAN_GR/EKOR_rolling_std_14;DELTA_PAKAN_GR/EKOR_rolling_max_14;DELTA_DG_rolling_mean_3;DELTA_DG_rolling_min_3;DELTA_DG_rolling_max_3;DELTA_DG_rolling_mean_7;DELTA_DG_rolling_std_7;DELTA_DG_rolling_min_7;DELTA_DG_rolling_max_7;DELTA_DG_rolling_mean_14;DELTA_DG_rolling_min_14;PAKAN_DG_RATIO;PAKAN_ACT_GR/EK_momentum_1;PAKAN_ACT_GR/EK_acceleration;PAKAN_ACT_GR/EK_volatility_3;PAKAN_ACT_GR/EK_trend_slope_3;DG_ACT_momentum_1;DG_ACT_acceleration;DG_ACT_volatility_3;DG_ACT_trend_slope_3;SUHU_MAX_momentum_1;SUHU_MAX_acceleration;SUHU_MAX_volatility_3;MATI_momentum_1;MATI_acceleration;MATI_volatility_3;MATI_trend_slope_3;JML_DEPLESI_acceleration;JML_DEPLESI_volatility_3;DELTA_PAKAN_GR/EKOR_momentum_1;DELTA_PAKAN_GR/EKOR_acceleration;DELTA_PAKAN_GR/EKOR_volatility_3;DELTA_PAKAN_GR/EKOR_trend_slope_3;FEED_EFFICIENCY_lag_1
35;0;426;4.52;-13.0;-390;96;-201;-5;1.6;1.467;-0.133;407;19574;11;1.3;81.0;69.0;113.0;0.0;0.0;0.0;13.0;45.0;272.0;-18.0;-22.0;-22.0;-29.0;-24.0;-20.0;-31.0;14.0;0.0;-15.0;4.446;10.42;23.448;13.528;15.988;12.871;69.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.429;5.884;0.0;13.0;11.0;9.224;0.0;26.0;0.0;4.158;48.86;7.767;-18.0;-23.429;4.685;-18.0;-24.5;4.22;-18.0;-18.667;-31.0;-5.0;-12.429;16.092;-31.0;14.0;-7.5;-31.0;1.729;-7.7;-15.4;8.244;0.0;15.0;3.0;33.232;13.5;0.0;0.0;0.0;0.0;0.0;0.0;-0.0;0.0;0.0;-15.0;-19.0;10.017;-5.5;0.687
1;46;46;0.1;1.0;2;26;11;12;0.321;0.28;-0.041;0;19954;12;0.28;26.0;26.0;26.0;46.0;46.0;46.0;46.0;46.0;46.0;2.0;2.0;2.0;2.0;2.0;12.0;12.0;12.0;12.0;12.0;1.838;1.838;1.838;5.657;5.657;5.657;26.0;0.0;0.0;0.0;46.0;8.485;46.0;46.0;46.0;8.485;46.0;46.0;46.0;8.485;46.0;46.0;24.042;24.042;24.042;0.707;2.0;2.0;0.707;2.0;2.0;0.707;2.0;12.0;12.0;12.0;12.0;7.778;12.0;12.0;12.0;12.0;0.769;2.6;-2.6;1.838;1.3;-8.0;8.0;5.657;-4.0;0.0;0.0;0.0;-12.0;12.0;8.485;-6.0;0.0;0.0;-1.0;-3.0;2.121;-2.5;3.571
2;34;80;0.23;0.0;3;18;12;1;0.549;0.475;-0.074;0;19920;12;0.28;26.0;26.0;26.0;46.0;46.0;46.0;46.0;46.0;46.0;2.0;2.0;2.0;2.0;2.0;12.0;12.0;12.0;12.0;12.0;1.838;1.838;1.838;5.657;5.657;5.657;18.0;0.0;0.0;0.0;40.0;8.485;34.0;46.0;40.0;8.485;34.0;46.0;40.0;8.485;34.0;46.0;24.042;24.042;24.042;0.707;2.0;1.5;0.707;2.0;1.5;0.707;2.0;6.5;1.0;12.0;6.5;7.778;1.0;12.0;6.5;1.0;1.256;2.6;-2.6;1.838;1.3;-8.0;8.0;5.657;-4.0;0.0;0.0;0.0;-12.0;12.0;8.485;-6.0;0.0;0.0;-1.0;-3.0;2.121;-2.5;3.571
3;34;114;0.36;-1.0;-1;18;9;-2;0.711;0.6;-0.111;0;19886;12;0.28;18.0;26.0;26.0;34.0;46.0;46.0;46.0;46.0;46.0;1.0;2.0;2.0;2.0;2.0;1.0;12.0;12.0;12.0;12.0;1.501;1.501;1.501;4.619;4.619;4.619;18.0;0.0;0.0;0.0;38.0;6.928;34.0;46.0;38.0;6.928;34.0;46.0;38.0;6.928;34.0;46.0;34.0;34.0;34.0;2.646;2.0;0.0;2.646;2.0;0.0;2.646;2.0;3.667;-2.0;12.0;3.667;7.371;-2.0;12.0;3.667;-2.0;1.256;0.0;-2.6;1.838;1.3;0.0;8.0;5.657;-4.0;0.0;0.0;0.0;0.0;12.0;8.485;-6.0;0.0;0.0;-4.0;-3.0;2.121;-2.5;2.105
4;15;129;0.49;-2.0;-6;28;14;4;0.826;0.706;-0.12;0;19871;12;0.28;18.0;18.0;26.0;34.0;34.0;46.0;46.0;46.0;46.0;-3.0;1.0;2.0;2.0;2.0;-2.0;1.0;12.0;12.0;12.0;1.501;2.123;2.123;5.774;5.26;5.26;18.0;0.0;0.0;0.0;27.667;10.97;15.0;34.0;32.25;12.816;15.0;46.0;32.25;12.816;15.0;46.0;25.106;37.026;37.026;3.055;1.0;-1.25;3.304;2.0;-1.25;3.304;2.0;1.0;-2.0;4.0;3.75;6.021;-2.0;12.0;3.75;-2.0;0.9;2.6;2.6;1.501;1.3;10.0;10.0;9.018;5.0;0.0;0.0;0.0;-19.0;-19.0;9.609;-9.5;-19.0;10.97;-2.0;2.0;1.528;-3.0;1.667
5;11;140;0.62;-3.0;-13;27;14;0;0.914;0.782;-0.132;0;19860;12;0.28;28.0;18.0;18.0;15.0;34.0;34.0;46.0;46.0;46.0;-5.0;-3.0;1.0;2.0;2.0;4.0;-2.0;1.0;12.0;12.0;2.55;2.93;2.93;5.508;4.98;4.98;18.0;0.0;0.0;0.0;20.0;12.288;11.0;34.0;28.0;14.612;11.0;46.0;28.0;14.612;11.0;46.0;13.051;38.525;38.525;1.528;-3.0;-2.2;3.564;2.0;-2.2;3.564;2.0;0.667;-2.0;4.0;3.0;5.477;-2.0;12.0;3.0;-2.0;1.026;2.5;-0.1;1.473;2.55;-1.0;-11.0;6.083;4.5;0.0;0.0;0.0;-4.0;15.0;10.017;-11.5;-4.0;12.288;-1.0;1.0;1.528;-1.5;1.416
6;14;154;0.75;-1.0;-17;30;14;0;0.979;0.889;-0.09;0;19846;12;0.28;27.0;28.0;18.0;11.0;15.0;34.0;46.0;46.0;46.0;-6.0;-5.0;-3.0;2.0;2.0;0.0;4.0;-2.0;12.0;12.0;5.26;5.441;5.441;1.528;5.206;5.206;18.0;0.0;0.0;0.0;13.333;2.082;11.0;15.0;25.667;14.264;11.0;46.0;25.667;14.264;11.0;46.0;12.53;40.515;40.515;1.528;-3.0;-2.333;3.204;2.0;-2.333;3.204;2.0;1.333;0.0;4.0;2.5;5.05;-2.0;12.0;2.5;-2.0;1.177;7.6;5.1;2.916;5.05;3.0;4.0;5.568;1.0;0.0;0.0;0.0;3.0;7.0;11.24;-0.5;3.0;2.082;3.0;4.0;2.646;1.0;1.279
7;14;168;0.68;-2.0;-19;34;17;1;1.029;0.938;-0.091;270;19832;12;0.28;30.0;27.0;28.0;14.0;11.0;15.0;46.0;46.0;46.0;-3.0;-6.0;-5.0;2.0;2.0;0.0;0.0;4.0;12.0;12.0;5.26;6.786;6.786;3.512;5.956;5.956;18.0;0.0;0.0;0.0;13.0;1.732;11.0;14.0;24.0;13.748;11.0;46.0;24.0;13.748;11.0;46.0;14.0;42.898;42.898;1.528;-3.0;-2.714;3.094;2.0;-2.714;3.094;2.0;0.333;0.0;1.0;2.286;4.645;-2.0;12.0;2.286;-2.0;1.112;2.5;-5.1;2.944;5.05;4.0;1.0;2.646;3.5;0.0;0.0;0.0;0.0;-3.0;3.512;1.5;0.0;1.732;-2.0;-5.0;2.646;0.5;1.125
8;11;179;1.01;0.0;-23;38;16;1;1.068;0.994;-0.074;268;19821;12;0.28;34.0;30.0;27.0;14.0;14.0;11.0;46.0;46.0;46.0;-5.0;-3.0;-6.0;2.0;2.0;1.0;0.0;0.0;12.0;12.0;5.26;8.734;8.964;4.0;7.525;6.989;18.0;1.155;0.756;0.707;13.0;1.732;11.0;14.0;19.0;10.36;11.0;34.0;22.375;13.532;11.0;46.0;12.53;33.817;45.074;2.517;0.0;-3.0;2.646;1.0;-2.375;3.021;2.0;0.667;0.0;1.0;0.714;1.799;-2.0;4.0;2.125;-2.0;1.195;7.6;5.1;2.944;5.05;4.0;0.0;0.577;4.0;-2.0;-2.0;1.155;-3.0;-3.0;3.0;-1.5;-3.0;1.732;5.0;7.0;3.606;1.5;1.066
9;13;192;1.14;0.0;-22;40;15;-1;1.099;1.027;-0.072;274;19808;12;0.28;38.0;34.0;30.0;11.0;14.0;14.0;34.0;46.0;46.0;0.0;-5.0;-3.0;1.0;2.0;1.0;1.0;0.0;1.0;12.0;7.6;11.125;11.458;3.055;7.455;7.775;18.0;1.155;0.976;0.882;12.667;1.528;11.0;14.0;16.0;8.083;11.0;34.0;21.333;13.038;11.0;46.0;12.014;27.945;47.519;2.887;0.0;-3.143;2.41;0.0;-2.111;2.934;2.0;0.333;-1.0;1.0;0.429;1.902;-2.0;4.0;1.778;-2.0;1.325;7.6;0.0;2.944;7.6;2.0;-2.0;1.155;3.0;0.0;2.0;1.155;2.0;5.0;2.517;-0.5;2.0;1.528;0.0;-5.0;3.606;2.5;1.006
10;4;196;1.27;0.0;-27;45;15;0;1.129;1.051;-0.078;281;19804;12;0.28;40.0;38.0;34.0;13.0;11.0;14.0;34.0;46.0;46.0;0.0;0.0;-5.0;-3.0;2.0;-1.0;1.0;1.0;-2.0;12.0;5.26;11.802;13.08;3.606;6.729;8.947;18.0;0.0;1.069;0.966;9.333;4.726;4.0;13.0;11.714;3.729;4.0;15.0;19.6;13.459;4.0;46.0;8.888;25.612;48.96;0.0;0.0;-2.714;2.69;0.0;-1.9;2.846;2.0;0.0;-1.0;1.0;0.714;1.604;-1.0;4.0;1.6;-2.0;1.233;2.5;-5.1;2.944;5.05;5.0;3.0;1.528;3.5;0.0;0.0;1.155;-9.0;-11.0;5.508;-3.5;-9.0;4.726;0.0;0.0;2.887;-0.0;0.974
11;10;206;1.4;0.0;-27;49;14;0;1.149;1.077;-0.072;289;19794;12;0.28;45.0;40.0;38.0;4.0;13.0;11.0;15.0;46.0;46.0;0.0;0.0;0.0;-5.0;2.0;0.0;-1.0;1.0;4.0;12.0;5.316;12.581;15.126;4.509;7.892;10.173;18.0;0.0;1.069;1.009;9.0;4.583;4.0;13.0;11.0;3.464;4.0;14.0;18.727;13.093;4.0;46.0;7.211;23.832;50.555;0.0;0.0;-2.0;2.646;0.0;-1.727;2.76;2.0;-0.333;-1.0;0.0;0.143;0.69;-1.0;1.0;1.455;-2.0;1.29;7.7;5.2;2.974;5.1;4.0;-1.0;1.528;4.5;0.0;0.0;0.0;6.0;15.0;7.767;-1.5;6.0;4.583;0.0;0.0;0.0;-0.0;0.951
12;8;214;1.53;1.0;-27;50;10;-4;1.169;1.097;-0.072;297;19786;12;0.28;49.0;45.0;40.0;10.0;4.0;13.0;11.0;46.0;46.0;0.0;0.0;0.0;-6.0;2.0;0.0;0.0;-1.0;0.0;12.0;7.65;13.006;17.394;2.646;7.537;10.991;18.0;0.0;0.976;1.03;7.333;3.055;4.0;10.0;10.571;3.645;4.0;14.0;17.833;12.862;4.0;46.0;9.018;21.252;52.066;1.732;3.0;-0.714;2.563;3.0;-1.333;2.964;3.0;-1.333;-4.0;0.0;-0.429;1.718;-4.0;1.0;1.0;-4.0;1.416;7.6;-0.1;2.974;7.65;1.0;-3.0;2.082;2.5;0.0;0.0;0.0;-2.0;-8.0;7.506;2.0;-2.0;3.055;3.0;3.0;1.732;1.5;0.929
13;14;228;1.68;1.0;-29;53;5;-3;1.186;1.114;-0.072;305;19772;12;0.28;50.0;49.0;45.0;8.0;10.0;4.0;14.0;46.0;46.0;3.0;0.0;0.0;-3.0;2.0;-4.0;0.0;0.0;0.0;12.0;6.391;13.58;19.414;2.082;7.01;11.821;18.0;0.0;0.756;1.038;10.667;3.055;8.0;14.0;10.571;3.645;4.0;14.0;17.538;12.36;4.0;46.0;11.136;20.493;54.176;1.732;3.0;0.143;2.673;3.0;-1.0;3.082;3.0;-2.333;-4.0;0.0;-0.857;1.952;-4.0;1.0;0.692;-4.0;1.432;5.1;-2.5;1.473;6.35;3.0;2.0;1.528;2.0;0.0;0.0;0.0;6.0;8.0;4.619;2.0;6.0;3.055;0.0;-3.0;1.732;1.5;0.912
14;2;230;1.79;1.0;-32;64;8;3;1.208;1.147;-0.061;313;19770;12;0.28;53.0;50.0;49.0;14.0;8.0;10.0;14.0;46.0;46.0;3.0;3.0;0.0;-5.0;2.0;-3.0;-4.0;0.0;1.0;12.0;5.05;12.986;21.264;7.371;8.734;13.739;18.0;0.0;0.0;1.038;8.0;6.0;2.0;14.0;8.857;4.488;2.0;14.0;16.429;12.58;2.0;46.0;8.718;18.92;55.551;0.0;3.0;1.286;1.604;3.0;-0.714;3.148;3.0;-1.333;-4.0;3.0;-0.571;2.37;-4.0;3.0;0.857;-4.0;1.264;5.0;-0.1;1.473;5.05;11.0;8.0;5.292;7.0;0.0;0.0;0.0;-12.0;-18.0;9.018;-3.0;-12.0;6.0;0.0;0.0;1.732;0.0;0.898
15;5;235;1.92;1.0;-30;65;8;0;1.219;1.156;-0.063;320;19765;12;0.28;64.0;53.0;50.0;2.0;14.0;8.0;11.0;46.0;46.0;3.0;3.0;3.0;0.0;2.0;3.0;-3.0;-4.0;1.0;12.0;5.05;12.6;22.476;6.658;9.304;15.183;18.0;1.155;0.756;1.267;7.0;6.245;2.0;14.0;8.0;4.583;2.0;14.0;13.5;9.582;2.0;34.0;3.606;17.145;47.412;0.577;3.0;1.571;1.512;3.0;-0.714;3.148;3.0;0.0;-3.0;3.0;-0.714;2.289;-4.0;3.0;0.0;-4.0;1.323;5.1;0.1;0.058;5.05;1.0;-10.0;5.292;6.0;-2.0;-2.0;1.155;3.0;15.0;9.644;-4.5;3.0;6.245;-1.0;-1.0;0.577;-0.5;0.872
16;9;244;2.06;0.0;-28;59;0;-9;1.229;1.156;-0.073;327;19756;12;0.475;65.0;64.0;53.0;5.0;2.0;14.0;13.0;34.0;80.0;2.0;3.0;3.0;0.0;1.0;0.0;3.0;-3.0;-1.0;1.0;5.1;12.6;23.456;3.215;7.767;14.57;18.0;1.155;0.976;1.399;5.333;3.512;2.0;9.0;7.429;4.077;2.0;14.0;11.714;7.59;2.0;34.0;7.095;17.073;41.774;1.0;3.0;1.714;1.38;3.0;-0.714;3.148;3.0;-2.0;-9.0;3.0;-1.857;3.891;-9.0;3.0;-0.714;-9.0;1.544;5.1;0.0;0.058;5.1;-6.0;-7.0;8.544;-2.5;0.0;2.0;1.155;4.0;1.0;8.963;3.5;4.0;3.512;-1.0;0.0;0.577;-1.0;0.865
17;8;252;2.18;0.0;-27;69;-2;-2;1.239;1.173;-0.066;334;19748;12;0.6;59.0;65.0;64.0;9.0;5.0;2.0;4.0;34.0;114.0;1.0;2.0;3.0;0.0;-3.0;-9.0;0.0;3.0;0.0;-2.0;5.1;11.574;23.873;5.033;7.913;14.249;27.0;0.0;1.069;1.46;7.333;2.082;5.0;9.0;8.0;3.786;2.0;14.0;9.857;4.092;2.0;15.0;8.505;16.025;39.228;1.0;2.0;1.714;1.38;3.0;-0.5;3.082;3.0;-3.667;-9.0;0.0;-2.143;3.805;-9.0;3.0;-0.714;-9.0;1.394;5.1;0.0;0.0;5.1;10.0;16.0;8.021;2.0;0.0;0.0;1.155;-1.0;-5.0;2.646;1.5;-1.0;2.082;-1.0;0.0;0.0;-1.0;0.865
18;10;262;2.31;0.0;-25;72;-4;-2;1.249;1.193;-0.056;343;19738;12;0.706;69.0;59.0;65.0;8.0;9.0;5.0;10.0;15.0;129.0;0.0;1.0;2.0;0.0;-5.0;-2.0;-9.0;0.0;0.0;4.0;5.1;10.979;23.933;6.807;8.118;14.7;27.0;0.0;1.069;1.46;9.0;1.0;8.0;10.0;8.0;3.786;2.0;14.0;9.5;3.818;2.0;14.0;9.018;16.108;37.387;1.0;1.0;1.571;1.618;3.0;-0.214;2.806;3.0;-4.333;-9.0;-2.0;-2.429;3.69;-9.0;3.0;-1.143;-9.0;1.407;5.1;-0.0;0.0;5.1;3.0;-7.0;8.021;6.5;0.0;0.0;0.0;2.0;3.0;2.517;0.5;2.0;1.0;-1.0;0.0;0.0;-1.0;0.853
19;6;268;2.44;0.0;-25;73;-9;-4;1.259;1.205;-0.054;378;19732;12;0.782;72.0;69.0;59.0;10.0;8.0;9.0;8.0;11.0;140.0;-1.0;0.0;1.0;3.0;-6.0;-2.0;-2.0;-9.0;-4.0;0.0;5.1;10.994;23.555;2.082;7.188;14.387;30.0;0.0;0.976;1.399;8.0;2.0;6.0;10.0;7.714;3.861;2.0;14.0;9.143;3.9;2.0;14.0;8.083;15.704;35.297;0.577;0.0;1.143;1.574;3.0;0.214;2.259;3.0;-2.667;-4.0;-2.0;-2.429;3.69;-9.0;3.0;-1.429;-9.0;1.458;5.1;0.0;0.0;5.1;1.0;-2.0;4.726;2.0;0.0;0.0;0.0;-4.0;-6.0;3.0;-1.0;-4.0;2.0;1.0;2.0;1.155;-0.0;0.838
20;10;278;2.57;0.0;-25;73;5;-7;1.272;1.219;-0.053;383;19722;12;0.889;73.0;72.0;69.0;6.0;10.0;8.0;14.0;14.0;154.0;0.0;-1.0;0.0;3.0;-3.0;-4.0;-2.0;-2.0;-3.0;0.0;6.444;11.645;23.694;0.577;5.367;13.689;34.0;0.0;0.756;1.267;8.667;2.309;6.0;10.0;7.143;2.968;2.0;10.0;8.857;3.655;2.0;14.0;8.083;17.632;34.0;0.577;0.0;0.714;1.38;3.0;0.429;2.065;3.0;-4.333;-7.0;-2.0;-3.0;4.082;-9.0;3.0;-1.929;-9.0;1.563;7.7;2.6;1.501;6.4;0.0;-1.0;1.528;0.5;0.0;0.0;0.0;4.0;8.0;4.163;0.0;4.0;2.309;0.0;-1.0;1.0;0.5;0.83
21;3;281;2.7;0.0;-32;77;-20;-5;1.294;1.249;-0.045;387;19719;12;0.938;73.0;73.0;72.0;10.0;6.0;10.0;2.0;14.0;168.0;0.0;0.0;-1.0;3.0;-5.0;-7.0;-4.0;-2.0;3.0;1.0;6.444;12.045;23.327;2.309;6.02;13.188;38.0;0.0;0.0;1.038;6.333;3.512;3.0;10.0;7.286;2.69;3.0;10.0;8.071;3.647;2.0;14.0;6.807;17.214;32.782;0.577;0.0;0.143;1.069;2.0;0.714;1.437;3.0;-5.333;-7.0;-4.0;-4.143;3.132;-9.0;0.0;-2.357;-9.0;1.548;5.1;-2.6;1.501;6.4;4.0;4.0;2.082;2.0;0.0;0.0;0.0;-7.0;-11.0;5.686;-1.5;-7.0;3.512;-1.0;-1.0;1.0;-0.5;0.82
22;7;288;2.83;1.0;-37;82;-22;-2;1.137;1.277;0.14;391;19712;12;0.994;77.0;73.0;73.0;3.0;10.0;6.0;5.0;11.0;179.0;-1.0;0.0;0.0;2.0;0.0;-5.0;-7.0;-4.0;0.0;1.0;7.79;13.494;23.77;4.509;7.128;13.022;40.0;1.155;0.756;1.267;6.667;3.512;3.0;10.0;7.571;2.507;3.0;10.0;7.786;3.556;2.0;14.0;5.132;15.999;31.846;2.082;3.0;0.286;1.38;3.0;0.929;1.542;3.0;-4.667;-7.0;-2.0;-4.429;2.76;-9.0;-2.0;-2.571;-9.0;1.578;10.2;5.1;2.55;7.65;5.0;1.0;2.646;4.5;-2.0;-2.0;1.155;4.0;11.0;6.351;-1.5;4.0;3.512;4.0;5.0;2.646;1.5;0.801
23;10;298;2.96;2.0;-39;82;-26;-4;1.337;1.284;-0.053;394;19702;12;1.027;82.0;77.0;73.0;7.0;3.0;10.0;9.0;13.0;192.0;3.0;-1.0;0.0;1.0;0.0;-2.0;-5.0;-7.0;-9.0;-1.0;8.932;14.858;24.628;2.887;5.062;12.33;45.0;1.155;0.976;1.399;6.667;3.512;3.0;10.0;7.714;2.628;3.0;10.0;7.571;3.298;2.0;14.0;8.544;15.756;31.901;3.055;5.0;0.857;2.268;5.0;1.286;1.858;5.0;-3.667;-5.0;-2.0;-3.714;1.89;-7.0;-2.0;-2.786;-9.0;1.671;7.6;-2.6;2.55;8.9;0.0;-5.0;2.646;2.5;0.0;2.0;1.155;3.0;-1.0;6.083;3.5;3.0;3.512;2.0;-2.0;2.517;3.0;0.783
24;9;307;3.09;3.0;-42;86;-28;-2;1.36;1.303;-0.057;397;19693;12;1.051;82.0;82.0;77.0;10.0;7.0;3.0;8.0;4.0;196.0;5.0;3.0;-1.0;0.0;0.0;-4.0;-2.0;-5.0;-2.0;0.0;7.65;16.003;25.214;2.309;5.521;12.025;49.0;0.0;1.069;1.46;8.667;1.528;7.0;10.0;7.857;2.673;3.0;10.0;7.929;3.149;2.0;14.0;9.504;15.921;31.622;2.0;7.0;1.857;3.185;7.0;1.786;2.359;7.0;-2.667;-4.0;-2.0;-3.714;1.89;-7.0;-2.0;-2.929;-9.0;1.683;7.7;0.1;1.473;7.65;4.0;4.0;2.646;2.0;0.0;0.0;1.155;-1.0;-4.0;2.646;1.0;-1.0;1.528;2.0;0.0;1.155;2.0;0.779
25;11;318;3.22;1.0;-49;90;-29;0;1.382;1.326;-0.056;400;19682;12;1.077;86.0;82.0;82.0;9.0;10.0;7.0;10.0;10.0;206.0;7.0;5.0;3.0;-1.0;0.0;-2.0;-4.0;-2.0;-2.0;0.0;5.356;15.657;25.492;4.0;6.451;11.997;50.0;0.0;1.069;1.46;10.0;1.0;9.0;11.0;8.0;2.828;3.0;11.0;8.0;3.211;2.0;14.0;10.017;17.516;32.028;2.0;7.0;2.429;2.936;7.0;2.0;2.32;7.0;-2.0;-4.0;0.0;-3.429;2.299;-7.0;0.0;-2.929;-9.0;1.637;2.6;-5.1;2.916;5.15;4.0;0.0;2.309;4.0;0.0;0.0;0.0;2.0;3.0;2.082;0.5;2.0;1.0;-4.0;-6.0;3.464;-1.0;0.767
26;14;332;3.35;0.0;-61;91;-30;-1;1.405;1.353;-0.052;402;19668;12;1.097;90.0;86.0;82.0;11.0;9.0;10.0;6.0;8.0;214.0;3.0;7.0;5.0;0.0;3.0;0.0;-2.0;-4.0;-4.0;-4.0;2.65;14.087;25.589;2.646;6.583;11.449;53.0;0.0;0.976;1.399;11.333;2.517;9.0;14.0;9.143;3.436;3.0;14.0;8.429;3.589;2.0;14.0;12.53;19.956;33.221;3.512;7.0;2.429;2.936;7.0;1.786;2.359;7.0;-1.0;-2.0;0.0;-3.0;2.449;-7.0;0.0;-2.714;-9.0;1.648;2.7;0.1;2.916;2.65;1.0;-3.0;1.732;2.5;0.0;0.0;0.0;3.0;1.0;2.082;2.5;3.0;2.517;-3.0;1.0;3.215;-3.5;0.754
27;7;339;3.4;-3.0;-79;94;-30;0;1.426;1.37;-0.056;404;19661;12;1.114;91.0;90.0;86.0;14.0;11.0;9.0;10.0;14.0;228.0;0.0;3.0;7.0;0.0;3.0;-1.0;0.0;-2.0;-7.0;-3.0;1.504;11.418;24.785;2.082;6.028;10.894;59.0;0.0;0.756;1.267;10.667;3.512;7.0;14.0;8.714;3.498;3.0;14.0;7.929;3.222;2.0;14.0;10.693;21.833;34.877;5.686;3.0;1.286;4.923;7.0;1.0;3.486;7.0;-0.333;-1.0;0.0;-2.0;1.915;-5.0;0.0;-2.5;-9.0;1.569;-2.5;-5.2;2.974;0.1;3.0;2.0;1.528;2.0;0.0;0.0;0.0;-7.0;-10.0;5.508;-2.0;-7.0;3.512;-8.0;-5.0;2.646;-5.5;0.739
28;7;346;3.61;-6.0;-101;98;-26;3;1.446;1.377;-0.069;405;19654;12;1.147;94.0;91.0;90.0;7.0;14.0;11.0;3.0;2.0;230.0;-8.0;0.0;3.0;-1.0;3.0;0.0;-1.0;0.0;-5.0;3.0;1.415;7.437;23.495;3.512;6.028;11.56;59.0;0.0;0.0;1.038;9.333;4.041;7.0;14.0;9.286;2.628;7.0;14.0;8.286;2.758;3.0;14.0;7.0;21.762;35.637;7.024;0.0;-0.571;7.635;7.0;-0.214;5.25;7.0;0.667;-1.0;3.0;-0.857;2.193;-4.0;3.0;-2.5;-9.0;1.506;0.1;2.6;2.6;-1.2;4.0;1.0;1.528;3.5;0.0;0.0;0.0;0.0;7.0;5.132;-3.5;0.0;4.041;-6.0;2.0;2.517;-7.0;0.73
29;0;346;3.74;-6.0;-129;100;1;4;1.47;1.387;-0.083;406;19654;12;1.156;98.0;94.0;91.0;7.0;7.0;14.0;7.0;5.0;235.0;-14.0;-8.0;0.0;3.0;2.0;3.0;0.0;-1.0;-2.0;0.0;2.916;4.926;22.2;3.055;6.373;11.993;59.0;0.0;0.0;1.027;4.667;4.041;0.0;7.0;8.286;4.386;0.0;14.0;7.929;3.452;0.0;14.0;4.041;19.199;35.007;3.786;-8.0;-3.143;9.118;7.0;-1.429;6.513;7.0;2.333;0.0;4.0;0.0;2.769;-4.0;4.0;-2.214;-9.0;1.526;5.0;4.9;3.808;2.55;2.0;-2.0;1.0;3.0;0.0;0.0;0.0;-7.0;-7.0;4.041;-3.5;-7.0;4.041;-1.0;5.0;3.606;-3.5;0.726
30;0;346;3.87;-7.0;-156;100;4;3;1.491;1.402;-0.089;407;19654;12;1.156;100.0;98.0;94.0;0.0;7.0;7.0;10.0;9.0;244.0;-15.0;-14.0;-8.0;5.0;1.0;4.0;3.0;0.0;-4.0;-9.0;3.863;3.593;20.683;1.155;5.429;10.942;69.0;0.0;0.0;0.994;2.333;4.041;0.0;7.0;6.857;5.273;0.0;14.0;7.286;4.027;0.0;14.0;0.0;15.512;33.701;2.082;-14.0;-6.429;9.813;7.0;-2.786;7.817;7.0;3.333;3.0;4.0;1.0;2.309;-2.0;4.0;-1.357;-7.0;1.552;2.6;-2.4;2.45;3.8;0.0;-2.0;2.0;1.0;0.0;0.0;0.0;0.0;7.0;4.041;-3.5;0.0;4.041;-3.0;-2.0;2.517;-2.0;0.721
